Behavior,Control,Seed,Date,Contiguous block,Authorization (MWh),Delivery (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals,Failed observed intervals,Failed replay intervals
No preference update,Same update without qualification,2001,2013-04-28,7,3.9076292900767875,3.1561353811567203,0.7514939089200673,-2.0808445329001035,0,0,0
No preference update,Equal-total shadow,2001,2013-04-28,7,3.986681823866989,3.1827624969668737,0.8039193269001154,-2.0544445966134037,0,0,0
No preference update,No feedback,2001,2013-04-29,7,4.2511061096975045,3.504206541938441,0.7468995677590636,-1.5263047166586952,0,0,0
No preference update,ECF,2001,2013-04-29,7,4.242454655512439,3.4975267776023435,0.7449278779100962,-1.5328066106524214,7,0,0
No preference update,Same update without qualification,2001,2013-04-29,7,4.110389775069185,3.447980748803372,0.6624090262658126,-1.5816958515598498,0,0,0
No preference update,Equal-total shadow,2001,2013-04-29,7,4.251108250186085,3.504207940125244,0.7469003100608401,-1.5263033734820832,0,0,0
No preference update,No feedback,2001,2013-04-30,7,3.813098037524766,2.8002274462927295,1.0128705912320364,-2.243241640362653,0,0,0
No preference update,ECF,2001,2013-04-30,7,3.8326194521701975,2.805495957510627,1.0271234946595704,-2.2377876806647703,4,0,0
No preference update,Same update without qualification,2001,2013-04-30,7,3.670188660294191,2.7619355406043717,0.9082531196898193,-2.2809311479994623,0,0,0
No preference update,Equal-total shadow,2001,2013-04-30,7,3.8131069076440656,2.800230098402441,1.0128768092416243,-2.243239064665492,0,0,0
No preference update,No feedback,2001,2013-05-01,7,3.7948129992712127,2.8541543108200536,0.9406586884511593,-2.23148357719254,0,0,0
No preference update,ECF,2001,2013-05-01,7,3.792364801743391,2.8536374324685916,0.938727369274799,-2.2319505997312485,2,0,0
No preference update,Same update without qualification,2001,2013-05-01,7,3.7806998813308654,2.8697770975995573,0.9109227837313086,-2.216271006590926,0,0,0
No preference update,Equal-total shadow,2001,2013-05-01,7,3.7948068831094477,2.8541477587470596,0.9406591243623882,-2.231490079316417,0,0,0
No preference update,No feedback,2001,2013-05-06,8,3.6472424322739254,2.90799184335812,0.7392505889158051,-2.661927176328697,0,0,0
No preference update,ECF,2001,2013-05-06,8,3.654893251685894,2.9148975935176002,0.7399956581682939,-2.655106051976916,4,0,0
No preference update,Same update without qualification,2001,2013-05-06,8,3.6010113432805766,2.8773883687431514,0.7236229745374256,-2.692309624510678,0,0,0
No preference update,Equal-total shadow,2001,2013-05-06,8,3.6472648712823896,2.9080149415921075,0.7392499296902826,-2.661904336722767,0,0,0
No preference update,No feedback,2001,2013-05-07,8,3.7042111621353295,2.725151056221332,0.9790601059139974,-2.7916635140324018,0,0,0
No preference update,ECF,2001,2013-05-07,8,3.731496884136354,2.7501173487497983,0.9813795353865558,-2.766962365192505,5,0,0
No preference update,Same update without qualification,2001,2013-05-07,8,3.6728163602333765,2.7576818579253963,0.9151345023079809,-2.75966048378557,0,0,0
No preference update,Equal-total shadow,2001,2013-05-07,8,3.7042096428672426,2.7251434108064014,0.9790662320608413,-2.791671053613532,0,0,0
No preference update,No feedback,2001,2013-05-08,8,3.9360262436337936,2.902132135503287,1.033894108130506,-2.517195528778325,0,0,0
No preference update,ECF,2001,2013-05-08,8,3.94144951436235,2.9099341725639567,1.0315153417983933,-2.50949439932765,7,0,0
No preference update,Same update without qualification,2001,2013-05-08,8,3.7527990772956032,2.8529073496367943,0.8998917276588092,-2.565793630382523,0,0,0
No preference update,Equal-total shadow,2001,2013-05-08,8,3.9360331562125017,2.902140975713162,1.0338921804993395,-2.5171868112354083,0,0,0
No preference update,No feedback,2001,2013-05-09,8,3.8300847526848854,2.9661139484790553,0.8639708042058301,-2.3807390705547222,0,0,0
No preference update,ECF,2001,2013-05-09,8,3.8319756613155276,2.968384600240467,0.8635910610750609,-2.3782264322726774,7,0,0
No preference update,Same update without qualification,2001,2013-05-09,8,3.6893975143315627,2.941406034582368,0.7479914797491954,-2.405121759878046,0,0,0
No preference update,Equal-total shadow,2001,2013-05-09,8,3.8300733398428553,2.9661030977436176,0.8639702420992372,-2.380749769232115,0,0,0
No preference update,No feedback,2001,2013-05-10,8,4.00070134804072,3.1078753428164254,0.8928260052242948,-2.1254890923069762,0,0,0
No preference update,ECF,2001,2013-05-10,8,3.995103796178157,3.10701948144871,0.8880843147294475,-2.126325037090746,6,0,0
No preference update,Same update without qualification,2001,2013-05-10,8,3.8430645095232254,3.01673155817956,0.8263329513436651,-2.215793151475274,0,0,0
No preference update,Equal-total shadow,2001,2013-05-10,8,4.000691798412683,3.107866040487901,0.8928257579247828,-2.1254983278173287,0,0,0
No preference update,No feedback,2001,2013-05-11,8,3.7826612814162,2.4915511007160993,1.2911101807001006,-3.1502802011102857,0,0,0
No preference update,ECF,2001,2013-05-11,8,3.9193134530827933,2.6282588719958486,1.2910545810869452,-3.014843888341551,9,0,0
No preference update,Same update without qualification,2001,2013-05-11,8,3.8960853989459294,2.6498444392786387,1.2462409596672908,-2.993498563866728,0,0,0
No preference update,Equal-total shadow,2001,2013-05-11,8,3.782658722134925,2.49155365448067,1.2911050676542555,-3.150277701452165,0,0,0
No preference update,No feedback,2001,2013-05-12,8,4.326153483836624,3.1947283316554866,1.131425152181137,-2.3715064422894225,0,0,0
No preference update,ECF,2001,2013-05-12,8,4.331401036189953,3.22093749483907,1.1104635413508832,-2.345638702160259,4,0,0
No preference update,Same update without qualification,2001,2013-05-12,8,3.9943625812030943,3.111573477362199,0.882789103840895,-2.453841446857997,0,0,0
No preference update,Equal-total shadow,2001,2013-05-12,8,4.326149295138759,3.194725774780042,1.1314235203587175,-2.371508955122677,0,0,0
No preference update,No feedback,2001,2013-05-16,9,3.875420906486214,2.89550469077456,0.9799162157116544,-3.072643609209282,0,0,0
No preference update,ECF,2001,2013-05-16,9,3.925085780806877,2.930981043934142,0.9941047368727348,-3.037494634844021,3,0,0
No preference update,Same update without qualification,2001,2013-05-16,9,3.6950979241806254,2.785232912855504,0.9098650113251218,-3.1817013990218395,0,0,0
No preference update,Equal-total shadow,2001,2013-05-16,9,3.8754185081849712,2.8955026424864276,0.9799158656985437,-3.072645600337766,0,0,0
No preference update,No feedback,2001,2013-05-17,9,3.5388512076997958,2.7265043487213103,0.8123468589784859,-3.4068513818217743,0,0,0
No preference update,ECF,2001,2013-05-17,9,3.5291363603776595,2.7173461122564952,0.8117902481211642,-3.4159158580320006,3,0,0
No preference update,Same update without qualification,2001,2013-05-17,9,3.330427279128485,2.640054313593354,0.6903729655351315,-3.492467758291893,0,0,0
No preference update,Equal-total shadow,2001,2013-05-17,9,3.5388554817005766,2.726508274327511,0.812347207373066,-3.4068475098677746,0,0,0
No preference update,No feedback,2001,2013-05-18,9,3.641285458543449,2.6700144019714576,0.9712710565719914,-3.7136636736896045,0,0,0
No preference update,ECF,2001,2013-05-18,9,3.640438541019949,2.669916704292577,0.970521836727372,-3.7137602281089768,3,0,0
No preference update,Same update without qualification,2001,2013-05-18,9,3.400337884526027,2.567599499883658,0.8327383846423688,-3.8151607907195015,0,0,0
No preference update,Equal-total shadow,2001,2013-05-18,9,3.6412885264974184,2.670017186798263,0.9712713396991556,-3.7136609219025787,0,0,0
No preference update,No feedback,2001,2013-05-19,9,3.642846870339066,2.719661186880348,0.9231856834587182,-3.922212504003139,0,0,0
No preference update,ECF,2001,2013-05-19,9,3.64190110466471,2.719566645366463,0.9223344592982474,-3.9223098582576927,2,0,0
No preference update,Same update without qualification,2001,2013-05-19,9,3.451439593293869,2.648447077462956,0.8029925158309126,-3.992724622558097,0,0,0
No preference update,Equal-total shadow,2001,2013-05-19,9,3.6428544441797213,2.7196683586776804,0.9231860855020407,-3.922205395722977,0,0,0
No preference update,No feedback,2001,2013-05-20,9,3.579394926797005,2.683601201724729,0.8957937250722766,-3.9349339064020588,0,0,0
No preference update,ECF,2001,2013-05-20,9,3.5617434853109255,2.668149157407961,0.8935943279029644,-3.9500981348946365,4,0,0
No preference update,Same update without qualification,2001,2013-05-20,9,3.37600867874205,2.6002067264826128,0.7758019522594368,-4.0173113105870275,0,0,0
No preference update,Equal-total shadow,2001,2013-05-20,9,3.5793857297853933,2.6835931063552168,0.8957926234301768,-3.9349418852603804,0,0,0
No preference update,No feedback,2001,2013-05-21,9,3.703481405509227,2.805232882068406,0.8982485234408205,-3.4361044475700586,0,0,0
No preference update,ECF,2001,2013-05-21,9,3.7289307461363865,2.8197152015726297,0.9092155445637569,-3.421713930239915,5,0,0
No preference update,Same update without qualification,2001,2013-05-21,9,3.4971634662063895,2.7249335016645446,0.7722299645418449,-3.5154291838418428,0,0,0
No preference update,Equal-total shadow,2001,2013-05-21,9,3.7034849673499184,2.8052379632161983,0.89824700413372,-3.4360994440567607,0,0,0
No preference update,No feedback,2001,2013-05-22,9,3.7454310074580928,1.9551069836090118,1.7903240238490805,-5.264267611324377,0,0,0
No preference update,ECF,2001,2013-05-22,9,3.598401965368335,1.9061691511849532,1.6922328141833816,-5.312682219192171,7,0,0
No preference update,Same update without qualification,2001,2013-05-22,9,3.000139271438755,1.8966258099476916,1.1035134614910633,-5.322029034887358,0,0,0
No preference update,Equal-total shadow,2001,2013-05-22,9,3.745420654461018,1.9551030223304962,1.790317632130522,-5.264271539682078,0,0,0
No preference update,No feedback,2001,2013-05-23,9,3.751554078758685,1.57246949270788,2.1790845860508052,-5.7422922490282895,0,0,0
No preference update,ECF,2001,2013-05-23,9,3.839642093274053,1.5990256200016488,2.2406164732724037,-5.716054315743673,6,0,0
No preference update,Same update without qualification,2001,2013-05-23,9,3.1483203846605337,1.6018516391447812,1.5464687455157524,-5.71372142552667,0,0,0
No preference update,Equal-total shadow,2001,2013-05-23,9,3.751551925887165,1.572467096559136,2.1790848293280294,-5.742294625509037,0,0,0
No preference update,No feedback,2001,2013-05-24,9,3.9640210471184907,2.6572936180005935,1.306727429117897,-4.166072395276718,0,0,0
No preference update,ECF,2001,2013-05-24,9,3.9606067173333073,2.6574528781365516,1.3031538391967559,-4.165926562632502,4,0,0
No preference update,Same update without qualification,2001,2013-05-24,9,3.645962272880175,2.61120470713006,1.034757565750114,-4.212170207352562,0,0,0
No preference update,Equal-total shadow,2001,2013-05-24,9,3.96403372226588,2.657305181822031,1.3067285404438493,-4.166060971524695,0,0,0
No preference update,No feedback,2001,2013-05-25,9,3.7130957966707525,2.572832634356838,1.140263162313914,-4.081661253933895,0,0,0
No preference update,ECF,2001,2013-05-25,9,3.7394810957022044,2.5943193122352044,1.1451617834670003,-4.060311326011437,5,0,0
No preference update,Same update without qualification,2001,2013-05-25,9,3.4908342605344904,2.5528074306161983,0.9380268299182923,-4.10159560463268,0,0,0
No preference update,Equal-total shadow,2001,2013-05-25,9,3.7130946314902897,2.5728314716921528,1.140263159798137,-4.081662430244578,0,0,0
No preference update,No feedback,2001,2013-05-26,9,3.6335866550581475,2.678836942577502,0.9547497124806456,-4.1016895650017355,0,0,0
No preference update,ECF,2001,2013-05-26,9,3.6518063812509167,2.6935582401827105,0.9582481410682061,-4.087083009801286,6,0,0
No preference update,Same update without qualification,2001,2013-05-26,9,3.4445574832938806,2.639828991438421,0.8047284918554592,-4.140416096129507,0,0,0
No preference update,Equal-total shadow,2001,2013-05-26,9,3.6335914956406024,2.6788414223077672,0.9547500733328353,-4.101685088940781,0,0,0
No preference update,No feedback,2001,2013-05-27,9,3.6232278435992473,2.058190698864304,1.5650371447349438,-4.95111641963006,0,0,0
No preference update,ECF,2001,2013-05-27,9,3.7893074083739338,2.1999254783601097,1.5893819300138243,-4.810553403915527,8,0,0
No preference update,Same update without qualification,2001,2013-05-27,9,3.4702725779737444,2.1366558133006803,1.3336167646730646,-4.87359626282701,0,0,0
No preference update,Equal-total shadow,2001,2013-05-27,9,3.623232476403586,2.0581909654143504,1.5650415109892355,-4.95111616170926,0,0,0
No preference update,No feedback,2001,2013-05-28,9,4.043591093271709,2.4636848890406036,1.5799062042311047,-4.05678911675634,0,0,0
No preference update,ECF,2001,2013-05-28,9,4.055405089515658,2.476276582068722,1.5791285074469368,-4.0443286884583936,3,0,0
No preference update,Same update without qualification,2001,2013-05-28,9,3.6016566105267622,2.449290765341732,1.1523658451850298,-4.07149455472871,0,0,0
No preference update,Equal-total shadow,2001,2013-05-28,9,4.043571077384484,2.4636717307292195,1.5798993466552647,-4.056802139797369,0,0,0
No preference update,No feedback,2001,2013-05-29,9,4.098278238569496,2.7674080866570243,1.330870151912472,-3.336317128083834,0,0,0
No preference update,ECF,2001,2013-05-29,9,4.104812761698967,2.7959707977787036,1.3088419639202635,-3.307838772622939,6,0,0
No preference update,Same update without qualification,2001,2013-05-29,9,3.8153799666313275,2.7884003740893086,1.026979592542019,-3.315468799619133,0,0,0
No preference update,Equal-total shadow,2001,2013-05-29,9,4.098253464356794,2.7673881393403468,1.3308653250164468,-3.33633680747295,0,0,0
No preference update,No feedback,2001,2013-05-30,9,3.666958889873172,2.785379059861523,0.8815798300116486,-3.2562223135248964,0,0,0
No preference update,ECF,2001,2013-05-30,9,3.6683601167629725,2.7875183836836097,0.8808417330793635,-3.25398345721314,4,0,0
No preference update,Same update without qualification,2001,2013-05-30,9,3.5001658678183,2.741073929360585,0.7590919384577149,-3.3000501478584576,0,0,0
No preference update,Equal-total shadow,2001,2013-05-30,9,3.6669551366124042,2.7853753899455893,0.8815797466668153,-3.2562259627007686,0,0,0
No preference update,No feedback,2001,2013-05-31,9,3.620510308714786,2.57404605953513,1.0464642491796559,-3.201787786316113,0,0,0
No preference update,ECF,2001,2013-05-31,9,3.6270972674387907,2.578621114796623,1.0484761526421678,-3.197274853450424,4,0,0
No preference update,Same update without qualification,2001,2013-05-31,9,3.342248644301059,2.4891203586969985,0.8531282856040603,-3.286164427857016,0,0,0
No preference update,Equal-total shadow,2001,2013-05-31,9,3.6204825310459476,2.5740196464909832,1.0464628845549646,-3.201813876522519,0,0,0
No preference update,No feedback,2001,2013-06-01,9,3.4635895701994293,2.075212525438556,1.3883770447608732,-4.253139656065576,0,0,0
No preference update,ECF,2001,2013-06-01,9,3.5940024095313237,2.15651692026057,1.437485489270754,-4.172525577344002,3,0,0
No preference update,Same update without qualification,2001,2013-06-01,9,3.2000058098112474,2.086613504356115,1.1133923054551322,-4.2416010162930435,0,0,0
No preference update,Equal-total shadow,2001,2013-06-01,9,3.463597663404465,2.075218198299307,1.388379465105158,-4.253133995238299,0,0,0
No preference update,No feedback,2001,2013-06-02,9,3.622665274791052,0.7125141757606248,2.910151099030428,-7.390994167359657,0,0,0
No preference update,ECF,2001,2013-06-02,9,3.666525615104523,0.789448715687735,2.877076899416788,-7.31449879032108,9,0,0
No preference update,Same update without qualification,2001,2013-06-02,9,2.599413252439116,0.668531094593335,1.9308821578457809,-7.435203513821579,0,0,0
No preference update,Equal-total shadow,2001,2013-06-02,9,3.6226790361589702,0.712515963419078,2.910163072739892,-7.390992387044051,0,0,0
No preference update,No feedback,2001,2013-06-03,9,3.9118500440539115,2.6453908975933085,1.2664591464606025,-4.4194070416211515,0,0,0
No preference update,ECF,2001,2013-06-03,9,3.910275712640518,2.655304947157765,1.254970765482753,-4.409597163629391,7,0,0
No preference update,Same update without qualification,2001,2013-06-03,9,3.5519760807618055,2.5709016395224964,0.9810744412393092,-4.493223470735416,0,0,0
No preference update,Equal-total shadow,2001,2013-06-03,9,3.911850735171377,2.645391410317864,1.2664593248535132,-4.419406518693462,0,0,0
